gender,age_at_enrollment,gpa,tuition_debt,scholarship,failed_subjects,credits_enrolled,credits_passed,warning_level,target_binary,source_target
1,19,11.5,1,0,1,10,9,1,0,Enrolled
1,39,13.18,0,0,0,16,16,0,0,Graduate
1,25,13.25,0,0,10,14,4,2,1,Dropout
1,18,0.0,0,0,0,0,0,2,1,Dropout
1,19,13.08,0,0,0,24,24,0,0,Graduate
1,21,13.92,0,1,3,12,9,1,0,Graduate
1,27,0.0,0,0,10,10,0,2,1,Dropout
1,19,0.0,0,0,10,10,0,2,0,Enrolled
1,18,13.15,0,0,2,16,14,0,0,Enrolled
1,27,12.75,0,0,8,23,15,2,1,Dropout
1,18,12.4,1,0,1,12,11,0,1,Dropout
1,19,11.45,0,0,3,10,7,1,0,Enrolled
1,19,12.62,0,0,8,12,4,2,1,Dropout
1,22,13.04,0,0,6,12,6,2,0,Enrolled
0,18,12.83,0,0,0,12,12,0,0,Graduate
0,18,12.73,0,1,1,12,11,0,0,Graduate
0,23,14.8,0,0,0,17,17,0,1,Dropout
1,20,0.0,1,0,0,0,0,2,1,Dropout
1,18,12.92,0,0,0,12,12,0,0,Graduate
1,18,12.83,0,0,0,12,12,0,0,Graduate
1,18,11.9,0,0,2,10,8,1,0,Enrolled
1,20,12.0,0,0,0,12,12,0,0,Graduate
1,20,12.78,0,0,4,12,8,1,0,Graduate
1,21,11.4,0,0,6,16,10,2,1,Dropout
1,22,0.0,0,0,0,0,0,2,0,Enrolled
1,20,15.19,0,0,0,10,10,0,1,Dropout
1,19,0.0,1,0,0,0,0,2,0,Enrolled
1,19,12.05,0,0,5,10,5,1,0,Enrolled
1,20,14.26,0,0,0,12,12,0,0,Graduate
1,19,12.25,0,0,6,12,6,2,1,Dropout
1,19,11.25,0,0,6,11,5,2,1,Dropout
1,24,12.49,1,0,1,14,13,0,0,Enrolled
1,18,11.9,1,0,5,12,7,1,1,Dropout
1,18,14.6,0,1,0,10,10,0,0,Enrolled
0,18,12.7,1,0,2,12,10,0,1,Dropout
0,18,13.17,0,0,0,12,12,0,0,Graduate
0,21,13.42,0,1,0,12,12,0,0,Graduate
0,18,11.62,0,0,3,12,9,1,1,Dropout
0,18,15.6,0,1,0,15,15,0,0,Graduate
0,18,14.58,0,1,0,12,12,0,0,Graduate
0,23,5.5,0,0,8,12,4,2,1,Dropout
0,21,11.71,0,0,3,10,7,1,0,Graduate
0,20,11.5,0,0,10,12,2,2,0,Enrolled
0,26,11.29,0,0,4,13,9,1,1,Dropout
0,18,11.68,0,1,1,12,11,1,0,Enrolled
0,18,0.0,0,0,0,0,0,2,1,Dropout
0,19,14.06,0,1,0,12,12,0,0,Graduate
0,20,12.68,0,1,2,15,13,0,0,Graduate
0,19,11.25,1,0,4,12,8,1,1,Dropout
0,21,12.25,1,0,7,12,5,2,0,Enrolled
0,33,12.71,0,0,3,19,16,1,0,Graduate
0,18,12.75,0,0,2,10,8,0,0,Graduate
0,21,14.93,0,0,6,42,36,2,0,Graduate
0,19,12.33,0,0,0,12,12,0,0,Graduate
0,33,12.76,1,0,1,14,13,0,0,Enrolled
0,18,14.18,0,0,0,15,15,0,0,Graduate
0,18,13.64,0,1,0,12,12,0,0,Graduate
0,20,13.08,0,1,0,12,12,0,0,Graduate
0,20,0.0,0,0,12,12,0,2,1,Dropout
0,20,12.83,0,1,1,12,11,0,0,Graduate
0,19,12.67,0,1,1,10,9,0,0,Graduate
0,19,11.77,0,1,0,12,12,1,0,Graduate
0,21,12.55,0,0,0,12,12,0,0,Graduate
0,26,12.28,0,0,5,12,7,1,0,Enrolled
0,21,0.0,0,0,12,12,0,2,1,Dropout
0,18,12.33,0,0,2,16,14,0,0,Graduate
0,27,10.83,0,0,7,14,7,2,1,Dropout
0,20,12.99,0,1,1,24,23,0,0,Graduate
0,21,12.54,0,0,3,12,9,1,0,Enrolled
0,18,14.21,0,1,0,15,15,0,0,Graduate
0,20,12.18,0,0,1,12,11,0,0,Enrolled
0,18,12.5,0,0,0,12,12,0,0,Graduate
0,20,12.83,0,1,0,12,12,0,0,Graduate
0,19,12.83,0,1,4,10,6,1,0,Graduate
0,20,13.87,0,0,2,15,13,0,0,Graduate
0,20,12.62,0,1,0,10,10,0,0,Graduate
0,20,12.88,0,0,4,10,6,1,0,Enrolled
0,19,0.0,1,0,11,11,0,2,1,Dropout
0,18,13.77,0,0,0,12,12,0,0,Graduate
0,18,12.47,0,0,2,10,8,0,0,Graduate
0,19,12.63,0,1,2,15,13,0,0,Graduate
0,19,13.75,0,0,2,15,13,0,1,Dropout
1,43,12.51,0,0,1,12,11,0,0,Enrolled
1,47,14.01,0,0,4,17,13,1,1,Dropout
1,23,0.0,0,0,5,5,0,2,1,Dropout
0,19,12.67,1,1,0,12,12,0,0,Graduate
0,20,12.49,0,0,4,16,12,1,0,Graduate
0,19,13.92,0,1,0,23,23,0,0,Graduate
0,19,15.25,0,0,0,12,12,0,0,Graduate
0,19,13.57,0,0,0,12,12,0,0,Graduate
0,39,12.79,1,1,2,12,10,0,0,Graduate
0,20,12.83,0,1,0,12,12,0,0,Graduate
0,21,12.58,0,0,0,12,12,0,0,Graduate
0,22,11.07,1,0,8,21,13,2,0,Graduate
0,19,6.5,0,0,10,11,1,2,1,Dropout
0,22,15.58,0,0,0,12,12,0,0,Graduate
0,19,12.33,0,1,0,12,12,0,0,Graduate
1,18,0.0,1,0,0,0,0,2,1,Dropout
1,26,11.1,0,0,0,10,10,1,0,Enrolled
1,36,0.0,0,0,10,10,0,2,1,Dropout
1,20,0.0,1,1,0,0,0,2,0,Graduate
1,30,11.25,0,0,4,10,6,1,1,Dropout
1,24,15.81,0,0,0,12,12,0,1,Dropout
1,26,11.23,0,0,7,29,22,2,1,Dropout
1,19,6.0,0,0,9,10,1,2,1,Dropout
1,34,11.92,0,0,3,12,9,1,0,Graduate
1,33,13.5,0,0,6,10,4,2,0,Enrolled
1,19,11.18,0,0,1,10,9,1,0,Graduate
1,26,10.5,1,0,8,10,2,2,1,Dropout
1,29,7.0,0,0,11,12,1,2,1,Dropout
1,19,12.55,0,1,3,10,7,1,1,Dropout
1,18,0.0,0,0,0,0,0,2,1,Dropout
1,29,11.67,0,0,7,10,3,2,1,Dropout
1,21,12.03,0,0,1,12,11,0,0,Graduate
1,19,10.65,0,0,5,12,7,1,0,Enrolled
1,20,12.37,0,0,3,15,12,1,0,Graduate
1,18,0.0,0,0,10,10,0,2,1,Dropout
1,18,12.12,0,0,1,12,11,0,0,Enrolled
1,21,12.72,1,1,2,10,8,0,0,Enrolled
1,20,0.0,0,0,10,10,0,2,1,Dropout
1,30,0.0,0,1,10,10,0,2,1,Dropout
1,19,14.08,0,0,0,12,12,0,0,Graduate
1,30,13.32,0,0,1,10,9,0,1,Dropout
1,22,11.22,0,1,1,10,9,1,0,Graduate
1,22,0.0,0,0,0,0,0,2,0,Graduate
1,19,12.23,1,0,1,12,11,0,1,Dropout
1,21,11.79,0,0,3,10,7,1,1,Dropout
1,21,12.12,0,0,1,10,9,0,0,Graduate
1,21,0.0,1,1,0,0,0,2,1,Dropout
1,27,10.54,0,0,4,10,6,1,1,Dropout
1,32,0.0,0,0,14,14,0,2,1,Dropout
1,40,0.0,1,0,12,12,0,2,1,Dropout
1,20,13.42,0,0,6,10,4,2,0,Enrolled
1,20,11.5,0,0,6,10,4,2,1,Dropout
1,18,0.0,0,0,0,0,0,2,0,Graduate
1,21,5.25,0,0,8,10,2,2,1,Dropout
1,18,6.75,0,0,6,12,6,2,1,Dropout
1,19,5.5,0,0,11,12,1,2,0,Enrolled
1,30,5.0,0,0,11,12,1,2,1,Dropout
1,29,0.0,0,0,12,12,0,2,1,Dropout
1,18,11.33,1,0,6,10,4,2,1,Dropout
1,18,12.22,0,1,1,10,9,0,1,Dropout
1,22,11.53,0,0,6,17,11,2,1,Dropout
1,27,0.0,0,0,10,10,0,2,1,Dropout
1,20,14.12,0,0,3,12,9,1,0,Graduate
1,42,14.33,0,0,2,23,21,0,0,Graduate
1,21,14.5,1,0,0,24,24,0,0,Graduate
1,23,12.34,0,0,2,15,13,0,0,Graduate
1,21,13.35,0,0,15,24,9,2,1,Dropout
1,19,0.0,0,0,0,0,0,2,0,Graduate
1,40,12.54,0,1,2,12,10,0,1,Dropout
1,22,11.22,0,0,6,18,12,2,1,Dropout
1,19,13.2,0,0,2,14,12,0,0,Graduate
1,24,12.92,0,1,1,10,9,0,0,Enrolled
1,21,11.42,0,0,5,12,7,1,0,Enrolled
1,18,14.1,0,0,0,10,10,0,0,Graduate
1,18,5.75,0,0,8,10,2,2,1,Dropout
1,24,13.26,0,0,2,12,10,0,1,Dropout
1,28,13.38,0,1,2,10,8,0,0,Enrolled
0,19,13.75,0,1,1,12,11,0,0,Graduate
0,28,15.01,0,0,2,12,10,0,0,Enrolled
0,18,0.0,0,0,12,12,0,2,1,Dropout
0,19,0.0,0,0,0,0,0,2,0,Graduate
0,19,12.83,0,1,0,16,16,0,0,Graduate
0,21,6.88,0,0,6,10,4,2,0,Graduate
0,18,0.0,1,0,15,15,0,2,1,Dropout
0,19,13.92,0,0,0,12,12,0,0,Graduate
0,19,13.94,0,0,2,16,14,0,0,Graduate
0,20,14.64,0,0,2,24,22,0,0,Graduate
0,18,11.93,0,0,1,12,11,1,0,Graduate
0,20,14.85,0,0,2,14,12,0,0,Graduate
0,26,6.0,0,0,9,10,1,2,1,Dropout
0,18,14.65,0,0,0,15,15,0,1,Dropout
0,58,12.0,0,0,2,12,10,0,0,Graduate
0,18,13.47,0,0,0,15,15,0,0,Graduate
0,20,11.9,0,0,3,12,9,1,0,Enrolled
0,20,0.0,0,0,10,10,0,2,1,Dropout
0,29,11.85,0,0,2,29,27,1,0,Graduate
0,27,0.0,1,0,11,11,0,2,1,Dropout
0,21,13.14,0,1,0,12,12,0,0,Graduate
0,20,11.42,0,1,0,12,12,1,0,Graduate
0,19,11.85,0,1,1,12,11,1,0,Graduate
0,22,13.12,0,1,3,15,12,1,0,Graduate
0,19,12.83,0,1,0,12,12,0,0,Graduate
0,19,5.67,1,0,9,12,3,2,1,Dropout
0,23,12.6,0,0,2,12,10,0,0,Enrolled
0,18,13.18,0,1,1,12,11,0,1,Dropout
0,19,0.0,0,0,12,12,0,2,1,Dropout
0,20,12.13,0,0,2,12,10,0,0,Graduate
0,19,13.46,0,1,0,12,12,0,0,Graduate
0,26,0.0,1,1,12,12,0,2,1,Dropout
0,18,13.65,0,1,0,12,12,0,0,Graduate
0,29,12.5,1,0,4,10,6,1,1,Dropout
0,20,13.19,0,0,0,12,12,0,0,Graduate
0,19,12.92,0,0,0,12,12,0,0,Graduate
0,23,13.45,0,0,6,12,6,2,0,Enrolled
0,25,12.33,0,0,9,15,6,2,0,Enrolled
0,18,13.15,0,0,2,16,14,0,0,Graduate
0,19,12.83,0,1,0,12,12,0,0,Graduate
0,18,12.64,0,0,0,14,14,0,0,Graduate
0,19,12.86,0,1,3,14,11,1,0,Enrolled
0,36,13.38,0,0,11,19,8,2,1,Dropout
1,20,11.83,0,1,6,12,6,2,0,Enrolled
1,20,0.0,0,0,0,0,0,2,1,Dropout
1,18,5.5,0,0,7,12,5,2,1,Dropout
1,19,11.42,0,0,1,12,11,1,0,Enrolled
1,20,12.92,1,0,10,15,5,2,1,Dropout
1,18,14.03,0,0,0,15,15,0,0,Graduate
1,20,10.83,1,0,5,12,7,1,1,Dropout
1,24,0.0,1,0,10,10,0,2,1,Dropout
1,19,0.0,0,0,12,12,0,2,1,Dropout
1,18,12.0,0,0,7,10,3,2,1,Dropout
1,18,13.6,0,0,0,10,10,0,0,Graduate
1,18,12.69,0,0,1,12,11,0,0,Graduate
1,22,0.0,0,0,12,12,0,2,1,Dropout
1,19,14.05,0,0,0,12,12,0,0,Graduate
0,32,0.0,1,0,12,12,0,2,1,Dropout
0,21,0.0,0,1,12,12,0,2,1,Dropout
0,19,13.54,0,1,2,16,14,0,0,Graduate
0,39,12.41,0,1,0,16,16,0,0,Graduate
0,30,12.4,0,0,0,16,16,0,0,Graduate
0,18,10.38,0,0,4,10,6,1,1,Dropout
0,38,10.38,0,0,14,20,6,2,1,Dropout
0,20,13.5,0,0,0,12,12,0,0,Graduate
0,55,13.33,0,0,0,12,12,0,0,Graduate
0,53,13.09,0,0,3,36,33,1,1,Dropout
0,54,12.68,0,0,3,12,9,1,1,Dropout
0,18,12.86,0,1,4,14,10,1,0,Enrolled
0,44,12.0,1,0,7,15,8,2,1,Dropout
0,28,12.11,0,0,4,22,18,1,0,Graduate
0,37,16.7,0,0,0,25,25,0,0,Graduate
0,20,12.06,0,0,1,17,16,0,0,Graduate
0,18,12.71,0,0,1,15,14,0,0,Enrolled
1,19,11.25,0,0,5,12,7,1,1,Dropout
1,23,12.41,0,1,0,31,31,0,0,Graduate
1,22,0.0,0,0,12,12,0,2,1,Dropout
1,24,0.0,0,0,12,12,0,2,1,Dropout
1,22,12.25,0,0,5,12,7,1,0,Enrolled
1,26,0.0,0,0,12,12,0,2,1,Dropout
1,18,15.0,0,0,0,12,12,0,0,Graduate
1,24,12.62,0,0,6,12,6,2,1,Dropout
1,18,7.5,0,0,9,10,1,2,0,Enrolled
1,26,0.0,0,0,0,0,0,2,1,Dropout
1,27,13.04,0,0,6,12,6,2,1,Dropout
1,20,12.9,0,1,2,12,10,0,0,Graduate
1,19,7.0,0,0,9,10,1,2,1,Dropout
1,18,15.5,0,1,2,12,10,0,1,Dropout
1,18,12.37,0,0,2,16,14,0,0,Graduate
1,19,13.22,0,0,2,12,10,0,0,Enrolled
1,34,11.64,0,0,10,24,14,2,0,Enrolled
1,19,0.0,0,0,12,12,0,2,1,Dropout
1,19,13.17,0,1,2,12,10,0,0,Graduate
1,30,11.9,0,0,16,24,8,2,1,Dropout
1,22,6.0,0,0,6,9,3,2,1,Dropout
1,19,10.67,0,0,3,10,7,1,1,Dropout
1,21,10.0,0,0,8,10,2,2,1,Dropout
1,22,0.0,0,0,0,0,0,2,1,Dropout
1,19,11.42,0,1,3,12,9,1,0,Enrolled
1,20,11.54,0,0,5,12,7,1,0,Enrolled
1,35,5.88,0,0,9,12,3,2,1,Dropout
1,20,10.5,0,0,8,10,2,2,1,Dropout
1,21,13.4,0,0,2,10,8,0,0,Graduate
1,27,0.0,1,0,10,10,0,2,1,Dropout
1,26,6.0,0,0,9,12,3,2,1,Dropout
1,20,0.0,0,0,11,11,0,2,1,Dropout
1,28,11.74,1,0,5,18,13,1,1,Dropout
1,19,13.75,0,0,0,12,12,0,0,Graduate
1,47,0.0,0,0,10,10,0,2,1,Dropout
1,55,11.9,0,0,2,12,10,1,1,Dropout
1,39,5.5,0,0,10,12,2,2,1,Dropout
1,35,10.65,1,0,3,29,26,1,1,Dropout
1,32,5.5,0,0,10,12,2,2,1,Dropout
1,20,16.75,0,0,0,12,12,0,0,Graduate
1,36,13.39,0,0,1,12,11,0,0,Graduate
1,34,14.54,1,1,0,10,10,0,0,Graduate
1,21,0.0,0,0,10,10,0,2,1,Dropout
1,42,10.5,0,1,8,10,2,2,1,Dropout
1,25,11.38,0,0,7,12,5,2,1,Dropout
1,18,5.5,0,1,11,12,1,2,1,Dropout
1,18,12.42,0,1,1,12,11,0,0,Graduate
1,19,11.49,0,0,0,12,12,1,0,Graduate
1,34,11.42,1,0,7,12,5,2,1,Dropout
1,20,6.0,0,0,10,12,2,2,1,Dropout
1,20,0.0,0,0,14,14,0,2,1,Dropout
1,21,14.54,0,0,2,16,14,0,0,Graduate
1,19,12.58,0,0,2,12,10,0,0,Graduate
1,31,12.58,1,0,3,10,7,1,1,Dropout
1,21,14.54,0,0,1,12,11,0,0,Graduate
1,20,12.02,0,1,0,10,10,0,0,Graduate
1,22,12.73,0,0,2,14,12,0,0,Graduate
1,19,6.25,0,0,8,12,4,2,1,Dropout
1,41,0.0,1,0,10,10,0,2,1,Dropout
1,27,0.0,0,0,14,14,0,2,1,Dropout
0,19,13.61,0,0,1,15,14,0,1,Dropout
0,20,14.2,0,1,0,16,16,0,0,Graduate
0,19,13.55,0,1,2,14,12,0,0,Graduate
0,35,11.38,0,0,0,10,10,1,0,Graduate
0,22,14.43,0,0,0,12,12,0,0,Graduate
0,20,14.42,0,1,0,12,12,0,0,Graduate
0,18,11.05,1,0,4,12,8,1,1,Dropout
0,18,10.72,0,1,3,12,9,1,0,Graduate
0,30,15.68,0,0,2,16,14,0,0,Graduate
0,18,11.42,1,1,0,12,12,1,0,Graduate
0,20,14.75,0,1,1,12,11,0,0,Enrolled
0,19,10.58,0,1,4,12,8,1,0,Enrolled
0,19,13.17,0,0,0,10,10,0,0,Graduate
0,21,13.18,0,1,0,15,15,0,0,Graduate
0,21,12.75,1,0,1,14,13,0,0,Enrolled
0,18,13.8,0,0,0,12,12,0,0,Enrolled
0,18,13.38,0,1,2,10,8,0,0,Graduate
0,35,11.25,0,0,7,10,3,2,1,Dropout
0,21,13.54,0,0,5,14,9,1,0,Enrolled
1,18,13.18,0,1,2,14,12,0,0,Graduate
1,22,5.5,0,0,11,12,1,2,0,Enrolled
1,20,12.31,0,1,0,15,15,0,0,Graduate
0,34,12.6,0,0,2,12,10,0,0,Graduate
0,33,11.92,0,0,5,15,10,1,0,Enrolled
0,22,13.9,0,1,2,14,12,0,0,Graduate
0,20,11.25,0,1,5,12,7,1,0,Enrolled
0,35,13.03,0,0,2,10,8,0,0,Enrolled
0,39,10.67,0,0,4,10,6,1,1,Dropout
0,19,0.0,0,0,15,15,0,2,1,Dropout
0,36,11.17,0,1,3,12,9,1,0,Graduate
0,21,13.96,0,1,2,16,14,0,0,Graduate
0,22,13.08,0,0,5,12,7,1,0,Enrolled
0,42,14.31,1,1,0,12,12,0,0,Graduate
0,34,0.0,0,0,10,10,0,2,1,Dropout
0,20,11.63,0,0,1,12,11,1,0,Enrolled
0,33,15.61,0,0,0,12,12,0,0,Graduate
0,20,11.2,0,0,2,12,10,1,0,Graduate
0,19,12.5,1,0,2,10,8,0,0,Graduate
0,34,12.21,1,0,6,19,13,2,1,Dropout
0,18,13.5,0,0,0,10,10,0,0,Graduate
0,24,12.5,0,1,2,12,10,0,0,Graduate
0,18,12.83,0,0,0,12,12,0,0,Graduate
0,20,13.0,0,0,4,10,6,1,0,Enrolled
0,21,12.91,0,0,2,16,14,0,0,Graduate
0,19,11.0,0,1,3,12,9,1,0,Graduate
0,19,13.26,0,1,1,15,14,0,0,Graduate
0,18,12.45,0,1,2,12,10,0,0,Graduate
0,38,12.94,0,1,1,16,15,0,0,Graduate
1,21,11.62,1,0,3,23,20,1,0,Enrolled
1,23,5.0,0,0,9,10,1,2,0,Enrolled
0,19,14.34,0,0,0,16,16,0,0,Graduate
0,18,13.07,1,0,1,12,11,0,1,Dropout
0,18,0.0,0,1,0,0,0,2,0,Graduate
0,24,11.52,0,0,3,12,9,1,0,Enrolled
0,18,13.75,0,1,0,12,12,0,0,Graduate
0,18,13.68,0,0,0,12,12,0,0,Graduate
0,26,13.03,0,0,2,20,18,0,0,Graduate
0,19,10.0,1,0,7,10,3,2,0,Enrolled
0,19,0.0,0,1,12,12,0,2,1,Dropout
0,19,11.75,0,0,4,12,8,1,0,Enrolled
0,20,11.5,1,0,4,10,6,1,1,Dropout
0,22,11.75,0,0,6,12,6,2,0,Enrolled
0,19,14.67,0,0,0,15,15,0,0,Graduate
0,20,14.66,0,0,0,15,15,0,0,Graduate
0,36,12.19,0,0,3,10,7,1,0,Enrolled
0,29,0.0,0,0,13,13,0,2,1,Dropout
0,19,11.5,0,0,2,12,10,1,0,Graduate
0,24,0.0,1,0,10,10,0,2,1,Dropout
0,27,0.0,1,0,12,12,0,2,1,Dropout
0,18,14.07,0,1,0,12,12,0,0,Graduate
0,18,0.0,0,1,0,0,0,2,0,Graduate
0,21,0.0,0,0,14,14,0,2,1,Dropout
0,43,12.0,0,1,2,12,10,0,0,Graduate
0,18,13.8,0,1,0,10,10,0,0,Graduate
0,21,14.42,0,1,3,12,9,1,1,Dropout
0,26,0.0,0,0,10,10,0,2,1,Dropout
0,19,14.21,0,1,2,16,14,0,0,Graduate
0,18,12.7,0,0,0,10,10,0,0,Graduate
0,22,11.0,0,0,9,12,3,2,1,Dropout
0,27,0.0,0,0,15,15,0,2,1,Dropout
0,18,12.7,0,0,0,10,10,0,0,Graduate
0,19,12.9,0,0,2,10,8,0,0,Graduate
0,18,14.86,0,0,0,15,15,0,0,Graduate
0,19,14.93,0,1,0,12,12,0,0,Graduate
0,32,0.0,0,0,12,12,0,2,1,Dropout
0,23,15.05,0,0,0,43,43,0,0,Graduate
0,20,13.38,0,0,2,14,12,0,0,Graduate
0,20,13.17,1,0,1,23,22,0,0,Graduate
0,19,11.19,1,0,5,12,7,1,1,Dropout
0,18,13.01,0,1,0,16,16,0,0,Graduate
0,21,11.33,0,0,5,12,7,1,1,Dropout
0,20,0.0,0,1,14,14,0,2,0,Enrolled
0,22,12.83,0,0,3,12,9,1,0,Graduate
0,26,11.7,0,0,0,10,10,1,0,Graduate
0,20,12.98,0,0,1,12,11,0,0,Graduate
0,19,12.75,0,0,2,15,13,0,0,Graduate
0,31,11.1,0,0,1,10,9,1,0,Graduate
0,20,12.03,1,1,0,15,15,0,0,Graduate
0,20,12.71,0,0,1,10,9,0,0,Graduate
0,21,14.47,0,0,0,15,15,0,0,Graduate
0,18,13.2,0,0,0,15,15,0,0,Graduate
0,19,13.8,0,1,2,14,12,0,0,Graduate
0,18,15.0,0,1,0,14,14,0,0,Graduate
0,40,12.8,0,0,2,12,10,0,0,Enrolled
0,18,12.74,0,1,0,12,12,0,0,Graduate
0,18,15.25,0,0,0,12,12,0,0,Graduate
0,19,12.33,0,0,3,15,12,1,0,Graduate
0,19,13.0,0,1,0,12,12,0,0,Graduate
0,28,0.0,1,0,12,12,0,2,1,Dropout
0,20,12.58,0,0,0,12,12,0,0,Graduate
0,18,12.12,0,0,3,12,9,1,0,Graduate
0,18,15.25,0,0,2,14,12,0,0,Graduate
0,20,13.0,0,1,2,10,8,0,0,Graduate
0,28,12.08,1,0,5,29,24,1,0,Graduate
0,23,14.76,0,0,1,26,25,0,0,Graduate
0,19,10.5,0,0,8,14,6,2,1,Dropout
0,18,12.5,0,1,0,12,12,0,0,Graduate
0,20,12.15,1,1,1,12,11,0,0,Graduate
0,20,12.0,0,0,2,23,21,0,0,Graduate
0,27,5.25,0,0,8,10,2,2,1,Dropout
0,18,12.0,0,0,7,12,5,2,1,Dropout
0,37,11.64,0,1,0,15,15,1,0,Graduate
0,42,13.39,0,0,6,14,8,2,1,Dropout
0,20,13.61,0,0,1,15,14,0,1,Dropout
1,34,0.0,0,0,10,10,0,2,1,Dropout
1,22,0.0,0,0,10,10,0,2,1,Dropout
1,39,13.42,0,0,0,12,12,0,0,Graduate
1,18,13.52,0,1,2,14,12,0,0,Graduate
1,21,13.23,0,1,0,12,12,0,0,Graduate
1,34,0.0,0,0,12,12,0,2,1,Dropout
1,22,13.06,0,1,0,12,12,0,0,Graduate
1,31,7.2,0,0,9,12,3,2,1,Dropout
1,19,6.0,0,0,8,12,4,2,1,Dropout
1,19,0.0,0,0,10,10,0,2,1,Dropout
1,31,0.0,0,0,14,14,0,2,1,Dropout
0,19,10.65,0,0,4,10,6,1,0,Enrolled
0,30,0.0,0,0,12,12,0,2,1,Dropout
0,20,15.83,0,1,0,15,15,0,0,Graduate
0,18,14.82,0,1,0,15,15,0,0,Graduate
0,31,11.17,0,0,4,10,6,1,1,Dropout
0,19,11.62,0,0,5,12,7,1,1,Dropout
0,43,0.0,0,1,11,11,0,2,1,Dropout
0,20,13.58,0,1,0,12,12,0,0,Graduate
0,19,13.95,0,1,0,16,16,0,0,Graduate
0,22,5.67,0,0,7,10,3,2,1,Dropout
0,26,12.52,0,0,1,15,14,0,0,Graduate
0,19,11.92,0,1,0,10,10,1,0,Graduate
0,29,12.25,0,0,4,16,12,1,1,Dropout
0,20,5.83,0,0,12,14,2,2,0,Enrolled
0,38,11.2,0,1,0,10,10,1,0,Enrolled
0,41,12.27,0,0,3,24,21,1,0,Graduate
0,19,13.07,0,0,4,16,12,1,1,Dropout
0,19,13.85,1,0,0,12,12,0,0,Graduate
0,43,6.92,0,0,11,14,3,2,1,Dropout
0,19,12.5,0,0,0,10,10,0,0,Graduate
1,19,13.08,0,1,1,23,22,0,0,Enrolled
1,18,13.75,0,0,0,16,16,0,0,Graduate
1,19,0.0,0,0,0,0,0,2,1,Dropout
1,38,0.0,0,0,12,12,0,2,1,Dropout
1,37,0.0,0,0,12,12,0,2,1,Dropout
0,26,13.92,0,1,1,12,11,0,0,Graduate
0,21,10.7,0,1,6,12,6,2,0,Enrolled
0,18,15.48,0,1,0,12,12,0,0,Graduate
0,18,11.86,0,0,0,14,14,1,0,Graduate
0,18,14.05,0,0,0,10,10,0,0,Graduate
0,19,12.94,0,0,0,12,12,0,0,Graduate
0,18,12.3,0,0,1,12,11,0,0,Graduate
0,18,12.29,0,0,2,16,14,0,0,Enrolled
0,19,12.83,1,1,0,12,12,0,0,Graduate
0,19,0.0,0,0,15,15,0,2,1,Dropout
0,18,12.93,0,1,2,12,10,0,0,Graduate
0,18,13.9,0,0,2,16,14,0,0,Graduate
0,20,13.82,0,1,2,16,14,0,0,Graduate
0,22,13.09,0,1,2,15,13,0,0,Graduate
0,18,0.0,0,0,12,12,0,2,1,Dropout
0,19,12.17,0,1,0,12,12,0,0,Graduate
0,20,11.29,0,1,5,12,7,1,1,Dropout
0,19,12.58,0,0,1,12,11,0,0,Enrolled
0,20,14.62,0,1,0,12,12,0,0,Graduate
0,28,12.0,0,0,4,12,8,1,1,Dropout
0,19,13.33,0,0,3,12,9,1,0,Graduate
0,22,13.12,0,0,2,12,10,0,0,Enrolled
0,19,14.08,0,0,0,12,12,0,0,Graduate
0,18,0.0,0,0,12,12,0,2,1,Dropout
0,18,14.92,0,0,0,12,12,0,0,Graduate
0,22,12.77,0,0,1,10,9,0,0,Graduate
0,20,15.62,0,0,0,20,20,0,0,Graduate
0,24,12.52,0,1,0,10,10,0,0,Graduate
0,22,11.54,1,0,11,34,23,2,0,Enrolled
0,20,13.08,0,0,1,12,11,0,0,Enrolled
0,20,11.92,0,1,0,15,15,1,0,Graduate
0,35,0.0,0,0,12,12,0,2,1,Dropout
0,18,12.2,0,1,0,10,10,0,0,Graduate
0,19,11.42,0,0,0,12,12,1,0,Graduate
0,18,14.33,0,0,0,15,15,0,0,Graduate
0,18,10.88,0,0,4,12,8,1,1,Dropout
0,31,13.08,0,0,0,12,12,0,0,Enrolled
0,19,13.75,0,1,0,12,12,0,0,Graduate
0,20,12.84,0,1,0,15,15,0,0,Graduate
0,21,0.0,0,0,12,12,0,2,1,Dropout
0,18,13.97,0,1,2,16,14,0,0,Graduate
0,18,5.5,0,0,10,12,2,2,1,Dropout
0,33,14.07,0,0,0,10,10,0,0,Graduate
0,18,13.19,0,1,1,12,11,0,0,Enrolled
0,18,0.0,0,1,0,0,0,2,1,Dropout
0,21,11.25,1,0,4,10,6,1,0,Enrolled
0,19,11.62,0,0,4,12,8,1,0,Enrolled
0,28,13.43,0,0,0,10,10,0,0,Graduate
0,29,0.0,0,0,9,9,0,2,1,Dropout
0,36,13.33,1,0,3,12,9,1,1,Dropout
0,32,13.0,0,1,0,12,12,0,0,Graduate
0,25,13.29,0,1,2,16,14,0,0,Enrolled
0,33,10.41,0,0,3,20,17,1,0,Enrolled
0,34,12.5,0,0,10,14,4,2,1,Dropout
0,33,11.28,0,0,1,12,11,1,0,Graduate
0,29,12.92,1,0,5,10,5,1,1,Dropout
0,18,6.93,0,0,9,15,6,2,1,Dropout
0,18,12.15,0,1,0,12,12,0,0,Graduate
0,38,14.12,0,0,2,12,10,0,0,Graduate
0,19,15.43,0,1,2,14,12,0,0,Graduate
